transaction_id,user_id,amount,transaction_channel,merchant,device_id,card_type,country,timestamp,prev_timestamp,lat,lon,prev_lat,prev_lon,time_since_last_tx,distance_from_last_tx,km_per_min,device_change,velocity_last_10min,is_night,merchant_risk_score,account_age_days,prior_chargebacks,high_risk_country,is_fraud
5565,U0095,193.27,card-not-present,Takealot,DV0041,debit,NG,2025-06-11 05:57:51,2025-06-11 04:54:06,6.322375856690638,3.9667595204855037,6.331910278861209,3.5407654683664056,3825,47.14629684599316,0.7395497544469516,0,3,1,3,1178,0,1,0
5566,U0378,46.76,card-not-present,GameStore,DV0135,virtual,ZA,2025-06-11 07:05:26,2025-06-11 05:57:51,-19.14015420937378,26.715329204533305,6.322375856690638,3.9667595204855037,4055,3762.409065312215,55.6706643449403,0,2,0,1,877,0,0,0
5567,U0085,535.98,card-present,LuxuryHub,DV0173,virtual,ZA,2025-06-11 07:59:07,2025-06-11 07:05:26,-24.054610061304246,21.751249059802454,-19.14015420937378,26.715329204533305,3221,748.383180592617,13.940698800235028,0,2,0,3,916,0,0,0
5568,U0221,330.52,in-store,DesignerHub,DV0278,virtual,ZA,2025-06-11 09:09:09,2025-06-11 07:59:07,-28.740237291529805,28.158843800286746,-24.054610061304246,21.751249059802454,4202,823.2758524924003,11.75548575667397,0,0,0,1,726,0,0,0
5569,U0297,295.71,airtime,Walmart,DV0250,debit,KE,2025-06-11 09:43:31,2025-06-11 09:09:09,-0.5217191974939752,36.65646168788023,-28.740237291529805,28.158843800286746,2062,3251.051248419257,94.5989694011423,0,6,0,2,193,0,0,0
5570,U0326,46.73,card-present,Airtel,DV0196,credit,ZA,2025-06-11 10:21:24,2025-06-11 09:43:31,-22.665241852061875,19.8997293096366,-0.5217191974939752,36.65646168788023,2273,3048.5246368008447,80.47139384428098,0,4,0,1,824,0,0,0
5571,U0168,94.26,card-not-present,MiniMart,DV0243,prepaid,KE,2025-06-11 11:44:10,2025-06-11 10:21:24,-0.9115292210215434,36.86327255283524,-22.665241852061875,19.8997293096366,4966,3026.987806095437,36.57254699269557,0,3,0,3,68,0,0,0
5572,U0425,97.17,in-store,Supermart,DV0156,debit,NG,2025-06-11 12:13:22,2025-06-11 11:44:10,6.684471716612954,3.870380613614479,-0.9115292210215434,36.86327255283524,1752,3760.297043365919,128.77729600568216,0,2,0,1,752,0,1,0
5573,U0075,487.59,airtime,Clicks,DV0133,credit,KE,2025-06-11 12:57:40,2025-06-11 12:13:22,-0.7822108533608442,37.10888752425719,6.684471716612954,3.870380613614479,2658,3783.6274170819315,85.40919677385851,0,0,0,2,1357,0,0,0
5574,U0279,32.28,in-store,Walmart,DV0098,virtual,UK,2025-06-11 14:02:21,2025-06-11 12:57:40,51.79695985936631,-0.331496632684509,-0.7822108533608442,37.10888752425719,3881,6802.610997296519,105.16791029059291,0,1,0,1,1530,0,0,0
5575,U0121,236.59,airtime,Supermart,DV0040,debit,UK,2025-06-11 14:26:57,2025-06-11 14:02:21,51.64992153588504,-0.22559910436901043,51.79695985936631,-0.331496632684509,1476,17.921756211915522,0.7285266752811187,0,8,0,1,1199,0,0,0
5576,U0116,93.37,in-store,LuxuryHub,DV0057,virtual,ZA,2025-06-11 14:38:58,2025-06-11 14:26:57,-28.540224593080147,29.95569526534366,51.64992153588504,-0.22559910436901043,721,9361.060368833521,779.0064107212361,0,6,0,1,1742,0,0,0
5577,U0348,693.6,online,Takealot,DV0063,debit,UK,2025-06-11 15:39:09,2025-06-11 14:38:58,51.511813090770055,-0.21832920039853132,-28.540224593080147,29.95569526534366,3611,9347.076986356484,155.31005792893632,1,4,0,2,944,0,0,0
5578,U0391,306.25,card-present,Airtel,DV0210,virtual,KE,2025-06-11 16:12:19,2025-06-11 15:39:09,-0.7158977642512386,36.89720011727904,51.511813090770055,-0.21832920039853132,1990,6757.546351256282,203.74511611827987,0,4,0,1,701,0,0,0
5579,U0013,90.66,card-not-present,Takealot,DV0233,virtual,NG,2025-06-11 16:24:14,2025-06-11 16:12:19,7.093574943610398,3.515438018176778,-0.7158977642512386,36.89720011727904,715,3250.959894446215,150.40237627354716,0,9,0,3,1224,0,1,1
5580,U0427,9881.15394921786,airtime,LuxuryHub,DV0053,credit,ZA,2025-06-11 17:46:28,2025-06-11 16:24:14,-26.943932801363385,22.95350494605434,7.093574943610398,3.515438018176778,4934,4310.157116313235,52.41374685423472,0,17,0,1,1017,0,0,1
5581,U0490,172.63,card-present,Clicks,DV0156,prepaid,KE,2025-06-11 18:49:05,2025-06-11 17:46:28,-1.2276641030003619,37.265244998248825,-26.943932801363385,22.95350494605434,3757,3230.805336381167,51.596571781439984,0,3,0,1,547,0,0,0
5582,U0283,144.54,online,DesignerHub,DV0149,virtual,KE,2025-06-11 19:20:08,2025-06-11 18:49:05,-0.874362477074868,36.808668530238215,-1.2276641030003619,37.265244998248825,1863,64.09808823422834,2.0643506677690286,0,9,0,1,1413,0,0,0
5583,U0135,575.87,in-store,EasyPay,DV0144,virtual,ZA,2025-06-11 20:34:55,2025-06-11 19:20:08,-27.917721059744427,20.619231307552006,-0.874362477074868,36.808668530238215,4487,3454.709501764904,46.196249187852516,0,5,0,2,1221,1,0,0
5584,U0036,132.93,airtime,Supermart,DV0057,virtual,ZA,2025-06-11 21:35:45,2025-06-11 20:34:55,-19.117881598001684,29.949013646106962,-27.917721059744427,20.619231307552006,3650,1361.843112867329,22.386462129325956,0,9,0,3,831,0,0,0
5585,U0486,206.39,in-store,MiniMart,DV0044,credit,NG,2025-06-11 22:43:24,2025-06-11 21:35:45,6.844568650971294,3.561535185614103,-19.117881598001684,29.949013646106962,4059,4077.2010543918004,60.269047367210646,0,5,0,2,741,0,1,0
5586,U0326,123.07,airtime,ShoeWorld,DV0228,virtual,ZA,2025-06-11 23:42:04,2025-06-11 22:43:24,-24.75073986019047,21.102111588578847,6.844568650971294,3.561535185614103,3520,3979.425335255897,67.83111366913461,0,7,0,3,1414,0,0,0
5587,U0231,408.94,card-present,Supermart,DV0258,debit,ZA,2025-06-12 00:47:29,2025-06-11 23:42:04,-25.2529113688027,19.860393422021396,-24.75073986019047,21.102111588578847,3925,137.13729290804875,2.096366261014758,0,0,1,3,109,0,0,0
5588,U0294,321.85,card-present,Airtel,DV0025,prepaid,NG,2025-06-12 02:03:46,2025-06-12 00:47:29,6.510611790912019,3.5832228425021455,-25.2529113688027,19.860393422021396,4577,3931.3588556818295,51.53627514549045,0,4,1,1,740,0,1,0
5589,U0152,121.91,online,Supermart,DV0270,credit,UK,2025-06-12 02:58:48,2025-06-12 02:03:46,52.111661158358615,0.061283107603315234,6.510611790912019,3.5832228425021455,3302,5066.167889518041,92.05635171746896,0,8,1,1,551,0,0,0
5590,U0102,157.75,card-present,ShoeWorld,DV0135,debit,ZA,2025-06-12 04:16:32,2025-06-12 02:58:48,-25.286898177968492,20.19792634558821,52.111661158358615,0.061283107603315234,4664,8795.906928165758,113.15489187177218,0,7,1,1,703,0,0,0
5591,U0162,9792.64448760529,card-present,MiniMart,DV0065,credit,UK,2025-06-12 04:20:58,2025-06-12 04:16:32,51.88028719833335,-0.33708585708704863,-25.286898177968492,20.19792634558821,266,8780.305141056708,1980.5199566293325,0,13,1,1,429,1,0,1
5592,U0339,54.72,card-present,QuickBuy,DV0138,virtual,UK,2025-06-12 05:44:17,2025-06-12 04:20:58,52.06346169017818,0.07557100548729245,51.88028719833335,-0.33708585708704863,4999,34.92244343130848,0.419153151806063,0,2,1,1,1538,0,0,0
5593,U0138,130.74,card-present,ShoeWorld,DV0114,credit,ZA,2025-06-12 05:48:16,2025-06-12 05:44:17,-26.44857451181831,23.98831265828145,52.06346169017818,0.07557100548729245,239,9004.84281811191,2260.629996178722,0,6,1,1,1187,1,0,0
5594,U0133,253.88,in-store,Takealot,DV0002,credit,UK,2025-06-12 06:38:52,2025-06-12 05:48:16,51.64490118798536,0.11263660260889807,-26.44857451181831,23.98831265828145,3036,8960.6064870081,177.08708472348025,0,2,0,1,304,0,0,0
5595,U0055,125.11,online,ElectroWorld,DV0202,debit,KE,2025-06-12 06:54:17,2025-06-12 06:38:52,-1.1657742044478743,37.52013118988672,51.64490118798536,0.11263660260889807,925,6827.125648701563,442.84058261847974,0,5,0,1,220,0,0,0
5596,U0418,265.93,online,LuxuryHub,SPOOF2888,virtual,UK,2025-06-12 07:02:10,2025-06-12 06:54:17,51.720948241236634,-0.4077714457125776,-1.1657742044478743,37.52013118988672,473,6858.245349614604,869.9676976255311,1,6,0,1,86,0,0,1
5597,U0009,58.88,card-present,MiniMart,DV0086,prepaid,KE,2025-06-12 07:52:15,2025-06-12 07:02:10,-0.4741596958991373,36.82587591649168,51.720948241236634,-0.4077714457125776,3005,6755.872413963927,134.89262723388873,0,3,0,1,264,0,0,0
5598,U0120,142.85,card-present,LuxuryHub,DV0024,debit,ZA,2025-06-12 08:09:02,2025-06-12 07:52:15,-22.009460094326876,19.272428627764256,-0.4741596958991373,36.82587591649168,1007,3049.6745064548677,181.70851081161078,0,1,0,3,1189,0,0,0
5599,U0124,137.47,online,Clicks,DV0019,virtual,ZA,2025-06-12 08:21:22,2025-06-12 08:09:02,-21.054323375933038,26.21158955609593,-22.009460094326876,19.272428627764256,740,726.5472052145957,58.909232855237484,1,0,0,1,503,0,0,0
5600,U0309,260.46,card-present,EasyPay,DV0171,debit,UK,2025-06-12 08:59:58,2025-06-12 08:21:22,51.52923554975865,-0.043456145350812325,-21.054323375933038,26.21158955609593,2316,8439.0894535621,218.62926045497665,0,8,0,1,565,0,0,0
5601,U0049,88.67,card-present,Supermart,DV0165,credit,KE,2025-06-12 09:40:44,2025-06-12 08:59:58,-0.7688568558004025,36.68322071788937,51.52923554975865,-0.043456145350812325,2446,6745.628823288677,165.46922706349986,0,7,0,2,317,0,0,0
5602,U0199,864.69,airtime,Walmart,DV0011,virtual,NG,2025-06-12 10:20:06,2025-06-12 09:40:44,6.590047554631222,3.6199818831771577,-0.7688568558004025,36.68322071788937,2362,3762.240932573039,95.569202351559,0,0,0,1,954,0,1,0
5603,U0149,864.41,card-not-present,LuxuryHub,DV0238,debit,UK,2025-06-12 11:29:14,2025-06-12 10:20:06,52.19693674584786,0.07662948551625759,6.590047554631222,3.6199818831771577,4148,5066.975007752527,73.29279181898544,0,6,0,2,496,0,0,0
5604,U0397,395.35,card-not-present,Airtel,DV0261,debit,NG,2025-06-12 11:32:31,2025-06-12 11:29:14,6.510754043563143,3.209064603604832,52.19693674584786,0.07662948551625759,197,5073.455168900418,1545.2147722539346,0,9,0,2,1883,0,1,0
5605,U0240,133.41,online,Supermart,DV0127,prepaid,ZA,2025-06-12 12:46:53,2025-06-12 11:32:31,-25.02199071891971,19.50856597769648,6.510754043563143,3.209064603604832,4462,3910.067904884705,52.5782326967912,0,8,0,1,112,0,0,0
5606,U0028,167.7,online,Walmart,DV0240,virtual,UK,2025-06-12 13:21:14,2025-06-12 12:46:53,51.98506597727087,-0.21046406221924363,-25.02199071891971,19.50856597769648,2061,8744.845235675366,254.58064732679375,0,3,0,1,451,0,0,0
5607,U0249,276.94,card-not-present,ShoeWorld,DV0247,debit,KE,2025-06-12 14:04:58,2025-06-12 13:21:14,-0.7094459825929451,37.0851081589947,51.98506597727087,-0.21046406221924363,2624,6803.508473008124,155.56802910841748,0,3,0,2,1964,0,0,0
5608,U0305,26.08,card-present,Clicks,DV0104,virtual,KE,2025-06-12 15:12:39,2025-06-12 14:04:58,-1.2327452681293467,36.904743808194105,-0.7094459825929451,37.0851081589947,4061,61.24710944614109,0.9049068127969626,0,0,0,1,1656,0,0,0
5609,U0053,142.33,online,Takealot,DV0038,prepaid,ZA,2025-06-12 16:01:46,2025-06-12 15:12:39,-28.75786104751903,22.177530849160426,-1.2327452681293467,36.904743808194105,2947,3424.6098364318073,69.72398716861501,0,3,0,2,159,0,0,0
5610,U0361,80.05,airtime,Takealot,DV0027,virtual,UK,2025-06-12 16:59:00,2025-06-12 16:01:46,51.96905022040024,0.2657478911966946,-28.75786104751903,22.177530849160426,3434,9195.201317412984,160.6616421213684,0,2,0,2,1812,0,0,0
5611,U0013,349.51,airtime,ShoeWorld,DV0048,debit,KE,2025-06-12 18:16:04,2025-06-12 16:59:00,-0.7103485802255557,37.40412764686474,51.96905022040024,0.2657478911966946,4624,6794.844073972749,88.16839196331422,0,8,0,2,1569,0,0,0
5612,U0045,75.44,card-present,ShoeWorld,DV0172,prepaid,NG,2025-06-12 18:38:43,2025-06-12 18:16:04,6.748922395676912,3.5091608985340366,-0.7103485802255557,37.40412764686474,1359,3854.4173886695635,170.17295314214408,0,8,0,1,1480,0,1,0
5613,U0117,422.47,card-not-present,QuickBuy,DV0120,debit,KE,2025-06-12 19:42:35,2025-06-12 18:38:43,-1.282334427274379,37.13161182970238,6.748922395676912,3.5091608985340366,3832,3839.5156583567177,60.11767732291312,1,8,0,1,1743,0,0,0
5614,U0209,109.55,in-store,Takealot,DV0192,credit,NG,2025-06-12 20:06:31,2025-06-12 19:42:35,6.4350569872080365,3.2367279688191553,-1.282334427274379,37.13161182970238,1436,3861.8581294831993,161.35897476949302,0,7,0,1,873,0,1,0
5615,U0056,185.33,in-store,MiniMart,DV0014,credit,UK,2025-06-12 21:09:28,2025-06-12 20:06:31,52.086463561448234,-0.06946737858596752,6.4350569872080365,3.2367279688191553,3777,5070.491899298484,80.54792532642547,0,3,0,1,651,1,0,0
5616,U0125,86.73,card-not-present,QuickBuy,DV0029,debit,ZA,2025-06-12 22:13:06,2025-06-12 21:09:28,-26.0119455059935,26.034316092111496,52.086463561448234,-0.06946737858596752,3818,9018.373912347259,141.7240531013189,0,6,0,1,1489,0,0,0
5617,U0409,453.14,airtime,DesignerHub,DV0197,prepaid,KE,2025-06-12 23:27:25,2025-06-12 22:13:06,-1.2308958527152463,37.109012766010956,-26.0119455059935,26.034316092111496,4459,2988.0322593188866,40.206758367152545,0,2,0,1,594,0,0,0
5618,U0369,202.58,card-present,DesignerHub,DV0058,prepaid,UK,2025-06-13 00:04:07,2025-06-12 23:27:25,52.2394730858897,-0.4707338620721502,-1.2308958527152463,37.109012766010956,2202,6889.584013048424,187.7270848242077,0,4,1,1,605,0,0,0
5619,U0054,383.51,card-present,QuickBuy,DV0111,debit,UK,2025-06-13 00:42:22,2025-06-13 00:04:07,51.672718929470676,-0.4211802616424497,52.2394730858897,-0.4707338620721502,2295,63.152701692934855,1.6510510246518917,0,6,1,1,1568,0,0,0
5620,U0468,157.56,in-store,DesignerHub,DV0140,prepaid,KE,2025-06-13 01:03:17,2025-06-13 00:42:22,-0.7809942523996759,36.69368046557163,51.672718929470676,-0.4211802616424497,1255,6776.941058707007,323.997182089578,0,0,1,1,1636,1,0,0
5621,U0406,248.13,airtime,GameStore,DV0270,prepaid,NG,2025-06-13 02:22:33,2025-06-13 01:03:17,6.559097692548507,3.9259085570955987,-0.7809942523996759,36.69368046557163,4756,3729.8309130952916,47.05421673375053,0,3,1,1,360,0,1,0
5622,U0125,627.79,card-not-present,Walmart,DV0246,prepaid,KE,2025-06-13 03:23:04,2025-06-13 02:22:33,-1.2452339676831965,37.59921214287862,6.559097692548507,3.9259085570955987,3631,3839.6961020893755,63.448572328659466,1,2,1,1,787,0,0,0
5623,U0340,78.32,in-store,ShoeWorld,DV0134,virtual,ZA,2025-06-13 03:51:15,2025-06-13 03:23:04,-26.982800896197038,28.73224772148921,-1.2452339676831965,37.59921214287862,1691,3001.5895122558118,106.50228902149539,0,8,1,1,1230,0,0,0
5624,U0296,78.04,card-not-present,LuxuryHub,DV0064,prepaid,KE,2025-06-13 04:10:57,2025-06-13 03:51:15,-0.878464595028578,36.94066266698885,-26.982800896197038,28.73224772148921,1182,3019.0356520705973,153.25054071424353,0,2,1,1,130,0,0,0
5625,U0226,67.86,airtime,MiniMart,DV0221,virtual,ZA,2025-06-13 05:25:53,2025-06-13 04:10:57,-21.620982012732124,28.435283577343128,-0.878464595028578,36.94066266698885,4496,2473.380152554191,33.00774224938867,0,6,1,1,1188,0,0,0
5626,U0287,188.22,airtime,Walmart,DV0245,credit,ZA,2025-06-13 05:54:47,2025-06-13 05:25:53,-23.4012677599929,19.563008835537115,-21.620982012732124,28.435283577343128,1734,4913.836318542695,90.55166723085013,0,0,1,1,609,0,0,1
5627,U0312,65.96,card-present,ElectroWorld,DV0061,virtual,KE,2025-06-13 06:55:05,2025-06-13 05:54:47,-0.9640161745310221,36.80805332656788,-23.4012677599929,19.563008835537115,3618,3103.5276897883127,51.468120892011825,0,6,0,1,1127,0,0,0
5628,U0174,120.86,airtime,EasyPay,DV0202,credit,ZA,2025-06-13 07:28:16,2025-06-13 06:55:05,-28.976313186331218,28.659277883856603,-0.9640161745310221,36.80805332656788,1991,3218.6738249893997,96.99669989922853,0,4,0,1,1617,0,0,0
5629,U0135,43.44,in-store,Takealot,DV0155,prepaid,UK,2025-06-13 07:44:31,2025-06-13 07:28:16,52.20912403744316,0.1765618169781238,-28.976313186331218,28.659277883856603,975,9412.61932169212,579.2381121041304,0,1,0,1,1426,0,0,0
5630,U0274,68.88,airtime,GameStore,DV0008,virtual,UK,2025-06-13 08:33:44,2025-06-13 07:44:31,51.74719385775933,-0.399255270886525,52.20912403744316,0.1765618169781238,2953,64.86182938745864,1.3178834281231013,0,9,0,1,1175,0,0,0
5631,U0322,384.33,online,DesignerHub,DV0185,prepaid,NG,2025-06-13 09:21:37,2025-06-13 08:33:44,6.610604731711151,3.513457672710007,51.74719385775933,-0.399255270886525,2873,5017.1792981019635,104.77924047550219,0,2,0,1,848,0,1,0
5632,U0307,5864.610851515013,card-present,QuickBuy,DV0129,credit,KE,2025-06-13 09:25:42,2025-06-13 09:21:37,-0.4970973454568155,37.007544061145495,6.610604731711151,3.513457672710007,245,3802.81849421747,931.3024883797885,0,10,0,1,842,0,0,1
5633,U0431,174.17,card-present,QuickBuy,DV0277,prepaid,ZA,2025-06-13 03:35:17,2025-06-13 09:25:42,-19.666647427075446,28.34541873443156,-0.4970973454568155,37.007544061145495,4175,2321.3714678153206,33.36102708237587,0,4,0,1,571,0,0,1
5634,U0299,292.3,in-store,Takealot,DV0186,debit,KE,2025-06-13 11:46:26,2025-06-13 10:35:17,-1.136926471681952,37.096555126174096,-19.666647427075446,28.34541873443156,4269,2260.7285686529854,31.77411902534062,0,0,0,1,619,0,0,0
5635,U0427,133.35,card-not-present,ElectroWorld,DV0169,virtual,ZA,2025-06-13 13:07:39,2025-06-13 11:46:26,-22.26038996960333,20.003320708347076,-1.136926471681952,37.096555126174096,4873,2981.35869809958,36.70870549681404,0,2,0,1,1309,0,0,0
5636,U0200,636.99,online,EasyPay,DV0004,virtual,ZA,2025-06-13 13:11:08,2025-06-13 13:07:39,-26.21407922936842,18.78897159799417,-22.26038996960333,20.003320708347076,209,454.94407451089563,130.6059544050418,1,5,0,2,1646,0,0,0
5637,U0491,192.13,airtime,LuxuryHub,DV0029,virtual,ZA,2025-06-13 13:48:29,2025-06-13 13:11:08,-27.14538216292884,23.5954356151003,-26.21407922936842,18.78897159799417,2241,489.3739992554647,13.102382844858493,0,5,0,1,1178,0,0,0
5638,U0038,411.12,in-store,Clicks,DV0037,prepaid,UK,2025-06-13 14:34:19,2025-06-13 13:48:29,52.009233731148825,-0.37530810795136504,-27.14538216292884,23.5954356151003,2750,9075.376299673564,198.00821017469593,0,4,0,1,822,1,0,0
5639,U0133,160.82,in-store,Airtel,DV0264,virtual,NG,2025-06-13 14:54:33,2025-06-13 14:34:19,6.434573543200121,3.7056895366765668,52.009233731148825,-0.37530810795136504,1214,5066.757080930277,250.41633019424762,0,8,0,2,579,0,1,0
5640,U0438,211.39,card-not-present,Clicks,DV0001,virtual,KE,2025-06-13 15:33:31,2025-06-13 14:54:33,-0.7710685442273486,36.867725679058886,6.434573543200121,3.7056895366765668,2338,3769.695719631264,96.74154969113594,0,4,0,1,1022,0,0,0
5641,U0072,202.04,card-present,Takealot,DV0272,debit,KE,2025-06-13 16:49:48,2025-06-13 15:33:31,-0.6298349072211655,37.39981089691533,-0.7710685442273486,36.867725679058886,4577,61.2513521851959,0.8029454077150435,1,2,0,1,354,0,0,0
5642,U0320,409.08,in-store,DesignerHub,DV0208,prepaid,ZA,2025-06-13 17:26:22,2025-06-13 16:49:48,-20.53868252756744,21.903615993361022,-0.6298349072211655,37.39981089691533,2194,2773.7747417108167,75.85528008324931,1,3,0,1,147,0,0,0
5643,U0346,96.49,airtime,GameStore,DV0038,virtual,KE,2025-06-13 01:33:59,2025-06-13 17:26:22,-1.0569477935762306,36.82572124552187,-20.53868252756744,21.903615993361022,457,2697.9129842658053,354.2117703631254,1,9,0,2,63,0,0,1
5644,U0135,46.82,in-store,GameStore,DV0253,prepaid,ZA,2025-06-13 18:53:19,2025-06-13 17:33:59,-19.37307473873266,22.7614471721396,-1.0569477935762306,36.82572124552187,4760,2541.087556377587,32.03051541652421,0,4,0,1,1347,1,0,0
5645,U0212,40.63,online,Takealot,DV0163,prepaid,NG,2025-06-13 20:04:29,2025-06-13 18:53:19,6.943359506975939,3.20139333092815,-19.37307473873266,22.7614471721396,4270,3615.605101073942,50.8047555186034,0,3,0,2,1971,0,1,0
5646,U0071,45.76,in-store,Supermart,DV0037,credit,KE,2025-06-13 20:46:33,2025-06-13 20:04:29,-0.513446071960207,36.79603975733688,6.943359506975939,3.20139333092815,2524,3821.0871388099545,90.83408412384993,0,6,0,2,1198,0,0,0
5647,U0211,541.31,airtime,Airtel,DV0042,prepaid,KE,2025-06-13 21:11:10,2025-06-13 20:46:33,-0.5340438740886818,37.273724470995624,-0.513446071960207,36.79603975733688,1477,53.22216790965881,2.1620379651858688,0,1,0,1,1380,0,0,0
5648,U0247,144.07,online,ElectroWorld,DV0033,credit,UK,2025-06-13 22:01:35,2025-06-13 21:11:10,52.164922217035944,-0.4250803405782929,-0.5340438740886818,37.273724470995624,3025,6819.58441591829,135.26448428267682,0,2,0,1,1581,0,0,0
5649,U0098,162.52,card-present,Takealot,DV0135,virtual,UK,2025-06-13 22:10:46,2025-06-13 22:01:35,51.79436636584791,0.060802352056922415,52.164922217035944,-0.4250803405782929,551,53.05156307428258,5.776939717707722,0,9,0,2,76,0,0,0
5650,U0123,109.11,airtime,GameStore,DV0260,credit,UK,2025-06-13 22:24:54,2025-06-13 22:10:46,52.00702178347836,0.3748941532948681,51.79436636584791,0.060802352056922415,848,32.05035989037007,2.2677141431865615,1,9,0,3,55,0,0,0
5651,U0313,306.98,card-present,ShoeWorld,DV0212,prepaid,ZA,2025-06-13 23:06:51,2025-06-13 22:24:54,-28.88985898794903,29.286262483967192,52.00702178347836,0.3748941532948681,2517,9395.53168942617,223.96976613649989,1,1,0,1,1893,0,0,0
5652,U0008,102.34,card-not-present,GameStore,DV0076,credit,KE,2025-06-13 23:26:23,2025-06-13 23:06:51,-0.5997345084840003,37.24072805335393,-28.88985898794903,29.286262483967192,1172,3242.999961527708,166.02388881541165,0,1,0,1,803,1,0,0
5653,U0035,99.86,in-store,EasyPay,DV0092,debit,KE,2025-06-13 23:33:33,2025-06-13 23:26:23,-1.0337660188583713,36.72230202083755,-0.5997345084840003,37.24072805335393,430,75.05446863066324,10.4727165531158,0,4,0,1,1464,0,0,0
